date,rainfall (mm),temperature (C)
2023-05-03 03:02:36.287025,2.64,26.083333333333332
2023-05-04 03:02:36.287025,25.23,25.204166666666666
2023-05-05 03:02:36.287025,0.63,26.108333333333334
2023-05-06 03:02:36.287025,27.21,26.508333333333336
2023-05-07 03:02:36.287025,39.82,26.325
2023-05-08 03:02:36.287025,44.21,26.525000000000002
2023-05-09 03:02:36.287025,59.620000000000005,24.2625
2023-05-10 03:02:36.287025,0.0,26.133333333333336
2023-05-11 03:02:36.287025,0.0,27.358333333333334
2023-05-12 03:02:36.287025,37.22,27.108333333333334
2023-05-13 03:02:36.287025,6.82,27.425
2023-05-14 03:02:36.287025,122.67,24.858333333333334
2023-05-15 03:02:36.287025,11.49,25.275000000000002
2023-05-16 03:02:36.287025,207.8,24.650000000000002
2023-05-17 03:02:36.287025,26.03,24.804166666666664
2023-05-18 03:02:36.287025,0.62,26.083333333333332
2023-05-19 03:02:36.287025,12.41,25.870833333333334
2023-05-20 03:02:36.287025,29.88,23.7625
2023-05-21 03:02:36.287025,0.25,25.545833333333334
2023-05-22 03:02:36.287025,5.859999999999999,25.579166666666666
2023-05-23 03:02:36.287025,29.63,26.083333333333332
2023-05-24 03:02:36.287025,28.61,25.587500000000002
2023-05-25 03:02:36.287025,0.0,26.787499999999998
2023-05-26 03:02:36.287025,5.42,25.59583333333333
2023-05-27 03:02:36.287025,0.0,26.304166666666664
2023-05-28 03:02:36.287025,0.0,26.662499999999998
2023-05-29 03:02:36.287025,0.0,27.2625
2023-05-30 03:02:36.287025,0.0,27.59166666666667
2023-05-31 03:02:36.287025,0.02,27.495833333333334
2023-06-01 03:02:36.287025,2.2300000000000004,27.195833333333336
2023-06-02 03:02:36.287025,4.6,27.625
2023-06-03 03:02:36.287025,5.44,27.224999999999998
2023-06-04 03:02:36.287025,5.01,27.395833333333332
2023-06-05 03:02:36.287025,24.4,25.6125
2023-06-06 03:02:36.287025,3.2399999999999998,27.1875
2023-06-07 03:02:36.287025,0.22,27.662499999999998
2023-06-08 03:02:36.287025,21.830000000000002,25.820833333333336
2023-06-09 03:02:36.287025,14.430000000000001,25.958333333333332
2023-06-10 03:02:36.287025,0.0,27.53333333333333
2023-06-11 03:02:36.287025,0.03,27.45
