state,district,crop_type,crop_rank_1,crop_rank_2,crop_rank_3,crop_rank_4,crop_rank_5,lat,lon,uv_index_max,temperature_2m_mean,cloud_cover_mean,relative_humidity_2m_mean,sunshine_duration,precipitation_sum,et0_fao_evapotranspiration,temperature_2m_min,temperature_2m_max,shortwave_radiation_sum,elev_mean,elev_min,elev_max,slope_mean,slope_min,slope_max,slope_std
Melaka,Alor Gajah,industrial_crops,coconut,mushroom,kelulut_bee,honey_bee,,2.3861261,102.2149996,7.74,27.69,91.31,83.14,9572404.08,2653.7,1276.47,24.95,31.48,5845.82,46.98526405210251,-17.0,294.0,3.456555897298743,0.0,31.496150970458984,2.801798077548042
Melaka,Alor Gajah,spices,calamondin_lime,lime,lemon_grass,pink_cone_ginger,greater_galangal,2.3861261,102.2149996,7.74,27.69,91.31,83.14,9572404.08,2653.7,1276.47,24.95,31.48,5845.82,46.98526405210251,-17.0,294.0,3.456555897298743,0.0,31.496150970458984,2.801798077548042
Melaka,Alor Gajah,vegetable,mustard,chinese_spinach,cucumber,ladys_finger,water_spinach,2.3861261,102.2149996,7.74,27.69,91.31,83.14,9572404.08,2653.7,1276.47,24.95,31.48,5845.82,46.98526405210251,-17.0,294.0,3.456555897298743,0.0,31.496150970458984,2.801798077548042
Melaka,Jasin,cash_crops,cassava,sweet_corn,sweet_potato,yellow_sugar_cane,yam,2.3081946,102.4303382,7.78,27.46,91.32,83.82,9440728.7,2731.0,1260.39,24.74,31.24,5834.88,48.93640512931972,-15.0,496.0,3.0000499758607164,0.0,32.43239974975586,3.273158657100931
Melaka,Jasin,fruit,langsat,papaya,banana,pomelo,ciku,2.3081946,102.4303382,7.78,27.46,91.32,83.82,9440728.7,2731.0,1260.39,24.74,31.24,5834.88,48.93640512931972,-15.0,496.0,3.0000499758607164,0.0,32.43239974975586,3.273158657100931
Melaka,Jasin,herbs,basil,betel_vine,cekur,pegaga,petai,2.3081946,102.4303382,7.78,27.46,91.32,83.82,9440728.7,2731.0,1260.39,24.74,31.24,5834.88,48.93640512931972,-15.0,496.0,3.0000499758607164,0.0,32.43239974975586,3.273158657100931
Melaka,Jasin,industrial_crops,coconut,mushroom,kelulut_bee,honey_bee,,2.3081946,102.4303382,7.78,27.46,91.32,83.82,9440728.7,2731.0,1260.39,24.74,31.24,5834.88,48.93640512931972,-15.0,496.0,3.0000499758607164,0.0,32.43239974975586,3.273158657100931
Melaka,Jasin,spices,calamondin_lime,lemon_grass,greater_galangal,kaffir_lime,lime,2.3081946,102.4303382,7.78,27.46,91.32,83.82,9440728.7,2731.0,1260.39,24.74,31.24,5834.88,48.93640512931972,-15.0,496.0,3.0000499758607164,0.0,32.43239974975586,3.273158657100931
Melaka,Jasin,vegetable,long_bean,ladys_finger,mustard,brinjal,french_bean,2.3081946,102.4303382,7.78,27.46,91.32,83.82,9440728.7,2731.0,1260.39,24.74,31.24,5834.88,48.93640512931972,-15.0,496.0,3.0000499758607164,0.0,32.43239974975586,3.273158657100931
Melaka,Melaka Tengah,cash_crops,sweet_corn,yellow_sugar_cane,sweet_potato,cassava,yam,2.23015,102.24531,7.79,28.08,91.45,81.52,9629934.66,3042.4,1315.86,25.57,31.37,5970.71,18.09832385862199,-13.0,181.0,1.917990840417668,0.0,24.93279266357422,1.7960806658198762
Melaka,Melaka Tengah,fruit,guava,banana,watermelon,papaya,durian,2.23015,102.24531,7.79,28.08,91.45,81.52,9629934.66,3042.4,1315.86,25.57,31.37,5970.71,18.09832385862199,-13.0,181.0,1.917990840417668,0.0,24.93279266357422,1.7960806658198762
Melaka,Melaka Tengah,herbs,pegaga,cekur,basil,swamp_willow_weed,ulam_raja,2.23015,102.24531,7.79,28.08,91.45,81.52,9629934.66,3042.4,1315.86,25.57,31.37,5970.71,18.09832385862199,-13.0,181.0,1.917990840417668,0.0,24.93279266357422,1.7960806658198762
Melaka,Melaka Tengah,industrial_crops,coconut,mushroom,honey_bee,kelulut_bee,,2.23015,102.24531,7.79,28.08,91.45,81.52,9629934.66,3042.4,1315.86,25.57,31.37,5970.71,18.09832385862199,-13.0,181.0,1.917990840417668,0.0,24.93279266357422,1.7960806658198762
Melaka,Melaka Tengah,spices,lemon_grass,pink_cone_ginger,lime,calamondin_lime,greater_galangal,2.23015,102.24531,7.79,28.08,91.45,81.52,9629934.66,3042.4,1315.86,25.57,31.37,5970.71,18.09832385862199,-13.0,181.0,1.917990840417668,0.0,24.93279266357422,1.7960806658198762
Melaka,Melaka Tengah,vegetable,mustard,ladys_finger,long_bean,brinjal,water_spinach,2.23015,102.24531,7.79,28.08,91.45,81.52,9629934.66,3042.4,1315.86,25.57,31.37,5970.71,18.09832385862199,-13.0,181.0,1.917990840417668,0.0,24.93279266357422,1.7960806658198762
Negeri Sembilan,Jelebu,cash_crops,yellow_sugar_cane,sweet_potato,sweet_corn,cassava,yam,2.9738104,102.0604321,7.73,27.17,91.27,81.64,9226700.93,3530.5,1235.74,24.12,31.38,5644.69,336.8205809641965,52.0,1446.0,11.52532869672042,0.0,44.21565628051758,7.749650252170196
Negeri Sembilan,Jelebu,fruit,durian,banana,pineapple,jackfruit,rambutan,2.9738104,102.0604321,7.73,27.17,91.27,81.64,9226700.93,3530.5,1235.74,24.12,31.38,5644.69,336.8205809641965,52.0,1446.0,11.52532869672042,0.0,44.21565628051758,7.749650252170196
Negeri Sembilan,Jelebu,herbs,petai,belalai_gajah,betel_vine,fragrant_lemon_grass,long_jack,2.9738104,102.0604321,7.73,27.17,91.27,81.64,9226700.93,3530.5,1235.74,24.12,31.38,5644.69,336.8205809641965,52.0,1446.0,11.52532869672042,0.0,44.21565628051758,7.749650252170196
Negeri Sembilan,Jelebu,industrial_crops,coconut,mushroom,roselle,,,2.9738104,102.0604321,7.73,27.17,91.27,81.64,9226700.93,3530.5,1235.74,24.12,31.38,5644.69,336.8205809641965,52.0,1446.0,11.52532869672042,0.0,44.21565628051758,7.749650252170196
Negeri Sembilan,Jelebu,spices,lemon_grass,calamondin_lime,lime,curry_tree,ginger,2.9738104,102.0604321,7.73,27.17,91.27,81.64,9226700.93,3530.5,1235.74,24.12,31.38,5644.69,336.8205809641965,52.0,1446.0,11.52532869672042,0.0,44.21565628051758,7.749650252170196
Negeri Sembilan,Jelebu,vegetable,cucumber,brinjal,long_bean,mustard,ladys_finger,2.9738104,102.0604321,7.73,27.17,91.27,81.64,9226700.93,3530.5,1235.74,24.12,31.38,5644.69,336.8205809641965,52.0,1446.0,11.52532869672042,0.0,44.21565628051758,7.749650252170196
Negeri Sembilan,Jempol,cash_crops,yellow_sugar_cane,cassava,sweet_corn,yam,sweet_potato,2.897376,102.4059228,7.64,27.43,92.34,82.99,9516488.26,2967.5,1282.9,24.36,31.68,5869.72,90.82825751640686,18.0,792.0,3.857929855127484,0.0,37.30485153198242,4.379856221205514
Negeri Sembilan,Jempol,fruit,banana,jackfruit,guava,papaya,rambutan,2.897376,102.4059228,7.64,27.43,92.34,82.99,9516488.26,2967.5,1282.9,24.36,31.68,5869.72,90.82825751640686,18.0,792.0,3.857929855127484,0.0,37.30485153198242,4.379856221205514
Negeri Sembilan,Jempol,herbs,turkey_berry,pegaga,fragrant_lemon_grass,belalai_gajah,betel_vine,2.897376,102.4059228,7.64,27.43,92.34,82.99,9516488.26,2967.5,1282.9,24.36,31.68,5869.72,90.82825751640686,18.0,792.0,3.857929855127484,0.0,37.30485153198242,4.379856221205514
Negeri Sembilan,Jempol,industrial_crops,coconut,mushroom,roselle,,,2.897376,102.4059228,7.64,27.43,92.34,82.99,9516488.26,2967.5,1282.9,24.36,31.68,5869.72,90.82825751640686,18.0,792.0,3.857929855127484,0.0,37.30485153198242,4.379856221205514
Negeri Sembilan,Jempol,spices,calamondin_lime,lemon_grass,lime,ginger,curry_tree,2.897376,102.4059228,7.64,27.43,92.34,82.99,9516488.26,2967.5,1282.9,24.36,31.68,5869.72,90.82825751640686,18.0,792.0,3.857929855127484,0.0,37.30485153198242,4.379856221205514
Negeri Sembilan,Jempol,vegetable,brinjal,mustard,water_spinach,chinese_spinach,ladys_finger,2.897376,102.4059228,7.64,27.43,92.34,82.99,9516488.26,2967.5,1282.9,24.36,31.68,5869.72,90.82825751640686,18.0,792.0,3.857929855127484,0.0,37.30485153198242,4.379856221205514
Negeri Sembilan,Kuala Pilah,cash_crops,sweet_corn,yellow_sugar_cane,sweet_potato,cassava,yam,2.738649,102.2470576,7.69,27.18,91.86,83.52,9486643.48,2414.1,1258.89,24.2,31.35,5785.73,273.0726399095534,55.0,1158.0,10.562971251600477,0.0,35.64292907714844,7.206348431328853
Negeri Sembilan,Kuala Pilah,fruit,durian,rambutan,starfruit,watermelon,banana,2.738649,102.2470576,7.69,27.18,91.86,83.52,9486643.48,2414.1,1258.89,24.2,31.35,5785.73,273.0726399095534,55.0,1158.0,10.562971251600477,0.0,35.64292907714844,7.206348431328853
Negeri Sembilan,Kuala Pilah,herbs,belalai_gajah,betel_vine,fragrant_lemon_grass,long_jack,melada_pahit,2.738649,102.2470576,7.69,27.18,91.86,83.52,9486643.48,2414.1,1258.89,24.2,31.35,5785.73,273.0726399095534,55.0,1158.0,10.562971251600477,0.0,35.64292907714844,7.206348431328853
Negeri Sembilan,Kuala Pilah,industrial_crops,coconut,mushroom,roselle,,,2.738649,102.2470576,7.69,27.18,91.86,83.52,9486643.48,2414.1,1258.89,24.2,31.35,5785.73,273.0726399095534,55.0,1158.0,10.562971251600477,0.0,35.64292907714844,7.206348431328853
Negeri Sembilan,Kuala Pilah,spices,calamondin_lime,lemon_grass,lime,curry_tree,ginger,2.738649,102.2470576,7.69,27.18,91.86,83.52,9486643.48,2414.1,1258.89,24.2,31.35,5785.73,273.0726399095534,55.0,1158.0,10.562971251600477,0.0,35.64292907714844,7.206348431328853
Negeri Sembilan,Kuala Pilah,vegetable,mustard,ladys_finger,cucumber,brinjal,pumpkin,2.738649,102.2470576,7.69,27.18,91.86,83.52,9486643.48,2414.1,1258.89,24.2,31.35,5785.73,273.0726399095534,55.0,1158.0,10.562971251600477,0.0,35.64292907714844,7.206348431328853
Negeri Sembilan,Port Dickson,cash_crops,yellow_sugar_cane,sweet_corn,cassava,sweet_potato,yam,2.5262491,101.8106156,7.73,27.74,91.27,82.86,9568343.83,3129.4,1259.52,24.96,31.45,5824.37,29.576910639215264,-15.0,266.0,2.772397372531049,0.0,24.79804992675781,2.2092570598413737
Negeri Sembilan,Port Dickson,fruit,watermelon,banana,dragon_fruit,jackfruit,mango,2.5262491,101.8106156,7.73,27.74,91.27,82.86,9568343.83,3129.4,1259.52,24.96,31.45,5824.37,29.576910639215264,-15.0,266.0,2.772397372531049,0.0,24.79804992675781,2.2092570598413737
Negeri Sembilan,Port Dickson,herbs,belalai_gajah,betel_vine,fragrant_lemon_grass,long_jack,melada_pahit,2.5262491,101.8106156,7.73,27.74,91.27,82.86,9568343.83,3129.4,1259.52,24.96,31.45,5824.37,29.576910639215264,-15.0,266.0,2.772397372531049,0.0,24.79804992675781,2.2092570598413737
Negeri Sembilan,Port Dickson,industrial_crops,coconut,mushroom,roselle,,,2.5262491,101.8106156,7.73,27.74,91.27,82.86,9568343.83,3129.4,1259.52,24.96,31.45,5824.37,29.576910639215264,-15.0,266.0,2.772397372531049,0.0,24.79804992675781,2.2092570598413737
Negeri Sembilan,Port Dickson,spices,calamondin_lime,lime,kaffir_lime,curry_tree,ginger,2.5262491,101.8106156,7.73,27.74,91.27,82.86,9568343.83,3129.4,1259.52,24.96,31.45,5824.37,29.576910639215264,-15.0,266.0,2.772397372531049,0.0,24.79804992675781,2.2092570598413737
Negeri Sembilan,Port Dickson,vegetable,pumpkin,mustard,chinese_spinach,water_spinach,brinjal,2.5262491,101.8106156,7.73,27.74,91.27,82.86,9568343.83,3129.4,1259.52,24.96,31.45,5824.37,29.576910639215264,-15.0,266.0,2.772397372531049,0.0,24.79804992675781,2.2092570598413737
Negeri Sembilan,Rembau,cash_crops,sweet_corn,yellow_sugar_cane,sweet_potato,cassava,yam,2.5888688,102.0943404,7.73,27.52,91.27,82.86,9568520.97,3129.4,1255.12,24.7,31.2,5824.36,149.59832572408453,-3.0,930.0,7.39109124909515,0.0,35.90032196044922,7.029676634588162
Negeri Sembilan,Rembau,fruit,banana,durian,rambutan,jackfruit,watermelon,2.5888688,102.0943404,7.73,27.52,91.27,82.86,9568520.97,3129.4,1255.12,24.7,31.2,5824.36,149.59832572408453,-3.0,930.0,7.39109124909515,0.0,35.90032196044922,7.029676634588162
Negeri Sembilan,Rembau,herbs,petai,pandan,belalai_gajah,betel_vine,fragrant_lemon_grass,2.5888688,102.0943404,7.73,27.52,91.27,82.86,9568520.97,3129.4,1255.12,24.7,31.2,5824.36,149.59832572408453,-3.0,930.0,7.39109124909515,0.0,35.90032196044922,7.029676634588162
Negeri Sembilan,Rembau,industrial_crops,coconut,mushroom,roselle,,,2.5888688,102.0943404,7.73,27.52,91.27,82.86,9568520.97,3129.4,1255.12,24.7,31.2,5824.36,149.59832572408453,-3.0,930.0,7.39109124909515,0.0,35.90032196044922,7.029676634588162
Negeri Sembilan,Rembau,spices,calamondin_lime,curry_tree,lemon_grass,lime,kaffir_lime,2.5888688,102.0943404,7.73,27.52,91.27,82.86,9568520.97,3129.4,1255.12,24.7,31.2,5824.36,149.59832572408453,-3.0,930.0,7.39109124909515,0.0,35.90032196044922,7.029676634588162
Negeri Sembilan,Rembau,vegetable,ladys_finger,cucumber,mustard,long_bean,brinjal,2.5888688,102.0943404,7.73,27.52,91.27,82.86,9568520.97,3129.4,1255.12,24.7,31.2,5824.36,149.59832572408453,-3.0,930.0,7.39109124909515,0.0,35.90032196044922,7.029676634588162
Negeri Sembilan,Seremban,cash_crops,sweet_corn,cassava,sweet_potato,yam,yellow_sugar_cane,2.723099,101.9400601,7.73,27.65,91.35,81.7,9376577.05,2912.0,1248.78,24.68,31.67,5667.08,140.56497405453246,-10.0,1191.0,6.624493673950231,0.0,35.85755920410156,6.198698215625739
Negeri Sembilan,Seremban,fruit,durian,jackfruit,watermelon,starfruit,banana,2.723099,101.9400601,7.73,27.65,91.35,81.7,9376577.05,2912.0,1248.78,24.68,31.67,5667.08,140.56497405453246,-10.0,1191.0,6.624493673950231,0.0,35.85755920410156,6.198698215625739
Negeri Sembilan,Seremban,herbs,belalai_gajah,betel_vine,fragrant_lemon_grass,long_jack,melada_pahit,2.723099,101.9400601,7.73,27.65,91.35,81.7,9376577.05,2912.0,1248.78,24.68,31.67,5667.08,140.56497405453246,-10.0,1191.0,6.624493673950231,0.0,35.85755920410156,6.198698215625739
Negeri Sembilan,Seremban,industrial_crops,coconut,mushroom,roselle,,,2.723099,101.9400601,7.73,27.65,91.35,81.7,9376577.05,2912.0,1248.78,24.68,31.67,5667.08,140.56497405453246,-10.0,1191.0,6.624493673950231,0.0,35.85755920410156,6.198698215625739
Negeri Sembilan,Seremban,spices,lemon_grass,calamondin_lime,curry_tree,ginger,kaffir_lime,2.723099,101.9400601,7.73,27.65,91.35,81.7,9376577.05,2912.0,1248.78,24.68,31.67,5667.08,140.56497405453246,-10.0,1191.0,6.624493673950231,0.0,35.85755920410156,6.198698215625739
Negeri Sembilan,Seremban,vegetable,chinese_spinach,mustard,water_spinach,ladys_finger,cucumber,2.723099,101.9400601,7.73,27.65,91.35,81.7,9376577.05,2912.0,1248.78,24.68,31.67,5667.08,140.56497405453246,-10.0,1191.0,6.624493673950231,0.0,35.85755920410156,6.198698215625739
Negeri Sembilan,Tampin,cash_crops,sweet_corn,yellow_sugar_cane,cassava,sweet_potato,yam,2.4721537,102.2323504,7.72,27.52,91.31,83.14,9572404.08,2653.7,1272.47,24.75,31.28,5845.82,93.25613476221363,18.0,770.0,4.742948694293762,0.0,34.194541931152344,4.700150904882182
Negeri Sembilan,Tampin,fruit,jackfruit,banana,durian,rambutan,pineapple,2.4721537,102.2323504,7.72,27.52,91.31,83.14,9572404.08,2653.7,1272.47,24.75,31.28,5845.82,93.25613476221363,18.0,770.0,4.742948694293762,0.0,34.194541931152344,4.700150904882182
Negeri Sembilan,Tampin,herbs,belalai_gajah,betel_vine,fragrant_lemon_grass,long_jack,melada_pahit,2.4721537,102.2323504,7.72,27.52,91.31,83.14,9572404.08,2653.7,1272.47,24.75,31.28,5845.82,93.25613476221363,18.0,770.0,4.742948694293762,0.0,34.194541931152344,4.700150904882182
Negeri Sembilan,Tampin,industrial_crops,coconut,mushroom,roselle,,,2.4721537,102.2323504,7.72,27.52,91.31,83.14,9572404.08,2653.7,1272.47,24.75,31.28,5845.82,93.25613476221363,18.0,770.0,4.742948694293762,0.0,34.194541931152344,4.700150904882182
Negeri Sembilan,Tampin,spices,lime,calamondin_lime,kaffir_lime,curry_tree,ginger,2.4721537,102.2323504,7.72,27.52,91.31,83.14,9572404.08,2653.7,1272.47,24.75,31.28,5845.82,93.25613476221363,18.0,770.0,4.742948694293762,0.0,34.194541931152344,4.700150904882182
Negeri Sembilan,Tampin,vegetable,mustard,ladys_finger,cucumber,long_bean,red_chilli,2.4721537,102.2323504,7.72,27.52,91.31,83.14,9572404.08,2653.7,1272.47,24.75,31.28,5845.82,93.25613476221363,18.0,770.0,4.742948694293762,0.0,34.194541931152344,4.700150904882182
Pahang,Bentong,cash_crops,sweet_corn,yellow_sugar_cane,cassava,groundnuts,sweet_potato,3.5196355,101.9133469,7.7,27.51,91.88,80.88,9808920.19,3028.9,1295.26,24.06,32.05,5935.9,367.9650177267269,5.0,1782.0,10.804250950459991,0.0,49.72101593017578,8.17754331026495
Pahang,Bentong,fruit,banana,durian,papaya,jackfruit,cempedak,3.5196355,101.9133469,7.7,27.51,91.88,80.88,9808920.19,3028.9,1295.26,24.06,32.05,5935.9,367.9650177267269,5.0,1782.0,10.804250950459991,0.0,49.72101593017578,8.17754331026495
Pahang,Bentong,herbs,swamp_willow_weed,petai,jering,basil,belalai_gajah,3.5196355,101.9133469,7.7,27.51,91.88,80.88,9808920.19,3028.9,1295.26,24.06,32.05,5935.9,367.9650177267269,5.0,1782.0,10.804250950459991,0.0,49.72101593017578,8.17754331026495
Pahang,Bentong,industrial_crops,coconut,mushroom,coffee,kelulut_bee,areca_nut,3.5196355,101.9133469,7.7,27.51,91.88,80.88,9808920.19,3028.9,1295.26,24.06,32.05,5935.9,367.9650177267269,5.0,1782.0,10.804250950459991,0.0,49.72101593017578,8.17754331026495
Pahang,Bentong,spices,ginger,lemon_grass,lime,pink_cone_ginger,asam_gelugor,3.5196355,101.9133469,7.7,27.51,91.88,80.88,9808920.19,3028.9,1295.26,24.06,32.05,5935.9,367.9650177267269,5.0,1782.0,10.804250950459991,0.0,49.72101593017578,8.17754331026495
Pahang,Bentong,vegetable,mustard,water_spinach,chinese_spinach,french_bean,fourangled_bean,3.5196355,101.9133469,7.7,27.51,91.88,80.88,9808920.19,3028.9,1295.26,24.06,32.05,5935.9,367.9650177267269,5.0,1782.0,10.804250950459991,0.0,49.72101593017578,8.17754331026495
Pahang,Bera,cash_crops,cassava,sweet_corn,yellow_sugar_cane,sweet_potato,yam,3.272831,102.4522698,7.69,27.79,91.71,81.4,9655040.54,2989.6,1313.11,24.64,32.28,5924.39,67.2639182352101,6.0,629.0,3.4592205211193776,0.0,37.67350387573242,3.270050589966345
Pahang,Bera,fruit,watermelon,banana,jackfruit,papaya,mango,3.272831,102.4522698,7.69,27.79,91.71,81.4,9655040.54,2989.6,1313.11,24.64,32.28,5924.39,67.2639182352101,6.0,629.0,3.4592205211193776,0.0,37.67350387573242,3.270050589966345
Pahang,Bera,herbs,petai,pandan,swamp_willow_weed,jering,betel_vine,3.272831,102.4522698,7.69,27.79,91.71,81.4,9655040.54,2989.6,1313.11,24.64,32.28,5924.39,67.2639182352101,6.0,629.0,3.4592205211193776,0.0,37.67350387573242,3.270050589966345
Pahang,Bera,industrial_crops,coconut,mushroom,areca_nut,kelulut_bee,coffee,3.272831,102.4522698,7.69,27.79,91.71,81.4,9655040.54,2989.6,1313.11,24.64,32.28,5924.39,67.2639182352101,6.0,629.0,3.4592205211193776,0.0,37.67350387573242,3.270050589966345
Pahang,Bera,spices,lemon_grass,turmeric,lime,greater_galangal,pink_cone_ginger,3.272831,102.4522698,7.69,27.79,91.71,81.4,9655040.54,2989.6,1313.11,24.64,32.28,5924.39,67.2639182352101,6.0,629.0,3.4592205211193776,0.0,37.67350387573242,3.270050589966345
Pahang,Bera,vegetable,cucumber,angled_loofah,red_chilli,brinjal,ladys_finger,3.272831,102.4522698,7.69,27.79,91.71,81.4,9655040.54,2989.6,1313.11,24.64,32.28,5924.39,67.2639182352101,6.0,629.0,3.4592205211193776,0.0,37.67350387573242,3.270050589966345
Pahang,Cameron Highlands,cash_crops,sweet_corn,sweet_potato,cassava,groundnuts,yam,4.4724267,101.3778646,7.51,19.23,93.62,86.31,9055622.77,2764.2,1000.59,16.96,22.32,5259.72,1217.0415360050538,202.0,2094.0,15.498696116042884,0.0,44.60330581665039,6.635362777454327
Pahang,Cameron Highlands,fruit,banana,cempedak,ciku,dokong,dragon_fruit,4.4724267,101.3778646,7.51,19.23,93.62,86.31,9055622.77,2764.2,1000.59,16.96,22.32,5259.72,1217.0415360050538,202.0,2094.0,15.498696116042884,0.0,44.60330581665039,6.635362777454327
Pahang,Cameron Highlands,herbs,mint,basil,belalai_gajah,betel_vine,candle_tree,4.4724267,101.3778646,7.51,19.23,93.62,86.31,9055622.77,2764.2,1000.59,16.96,22.32,5259.72,1217.0415360050538,202.0,2094.0,15.498696116042884,0.0,44.60330581665039,6.635362777454327
Pahang,Cameron Highlands,industrial_crops,tea,mushroom,areca_nut,coconut,coffee,4.4724267,101.3778646,7.51,19.23,93.62,86.31,9055622.77,2764.2,1000.59,16.96,22.32,5259.72,1217.0415360050538,202.0,2094.0,15.498696116042884,0.0,44.60330581665039,6.635362777454327
Pahang,Cameron Highlands,spices,asam_gelugor,calamondin_lime,curry_tree,ginger,greater_galangal,4.4724267,101.3778646,7.51,19.23,93.62,86.31,9055622.77,2764.2,1000.59,16.96,22.32,5259.72,1217.0415360050538,202.0,2094.0,15.498696116042884,0.0,44.60330581665039,6.635362777454327
Pahang,Cameron Highlands,vegetable,tomato,cabbage,lettuce,mustard,brinjal,4.4724267,101.3778646,7.51,19.23,93.62,86.31,9055622.77,2764.2,1000.59,16.96,22.32,5259.72,1217.0415360050538,202.0,2094.0,15.498696116042884,0.0,44.60330581665039,6.635362777454327
Pahang,Jerantut,cash_crops,sweet_corn,cassava,yam,sweet_potato,groundnuts,3.9366586,102.3719554,7.57,27.71,91.25,80.75,9830122.53,2976.6,1315.66,24.38,32.19,5973.95,312.3159255503582,13.0,2160.0,10.552606270296696,0.0,62.754913330078125,7.588727252128469
Pahang,Jerantut,fruit,banana,durian,jackfruit,guava,papaya,3.9366586,102.3719554,7.57,27.71,91.25,80.75,9830122.53,2976.6,1315.66,24.38,32.19,5973.95,312.3159255503582,13.0,2160.0,10.552606270296696,0.0,62.754913330078125,7.588727252128469
Pahang,Jerantut,herbs,petai,pegaga,swamp_willow_weed,jering,red_ginger,3.9366586,102.3719554,7.57,27.71,91.25,80.75,9830122.53,2976.6,1315.66,24.38,32.19,5973.95,312.3159255503582,13.0,2160.0,10.552606270296696,0.0,62.754913330078125,7.588727252128469
Pahang,Jerantut,industrial_crops,coconut,mushroom,areca_nut,kelulut_bee,coffee,3.9366586,102.3719554,7.57,27.71,91.25,80.75,9830122.53,2976.6,1315.66,24.38,32.19,5973.95,312.3159255503582,13.0,2160.0,10.552606270296696,0.0,62.754913330078125,7.588727252128469
Pahang,Jerantut,spices,lime,pink_cone_ginger,lemon_grass,greater_galangal,kaffir_lime,3.9366586,102.3719554,7.57,27.71,91.25,80.75,9830122.53,2976.6,1315.66,24.38,32.19,5973.95,312.3159255503582,13.0,2160.0,10.552606270296696,0.0,62.754913330078125,7.588727252128469
Pahang,Jerantut,vegetable,cucumber,long_bean,bitter_gourd,angled_loofah,red_chilli,3.9366586,102.3719554,7.57,27.71,91.25,80.75,9830122.53,2976.6,1315.66,24.38,32.19,5973.95,312.3159255503582,13.0,2160.0,10.552606270296696,0.0,62.754913330078125,7.588727252128469
Pahang,Kuantan,cash_crops,yellow_sugar_cane,cassava,sweet_corn,yambean,sweet_potato,3.7985637,103.32199,7.65,27.54,90.51,84.53,9980111.27,2673.6,1279.89,24.87,31.48,5935.61,124.42481003521698,-40.0,1312.0,6.178622710235971,0.0,52.39372253417969,6.611601302538436
Pahang,Kuantan,fruit,banana,watermelon,papaya,jackfruit,guava,3.7985637,103.32199,7.65,27.54,90.51,84.53,9980111.27,2673.6,1279.89,24.87,31.48,5935.61,124.42481003521698,-40.0,1312.0,6.178622710235971,0.0,52.39372253417969,6.611601302538436
Pahang,Kuantan,herbs,jering,petai,pandan,basil,great_morinda,3.7985637,103.32199,7.65,27.54,90.51,84.53,9980111.27,2673.6,1279.89,24.87,31.48,5935.61,124.42481003521698,-40.0,1312.0,6.178622710235971,0.0,52.39372253417969,6.611601302538436
Pahang,Kuantan,industrial_crops,coconut,mushroom,kelulut_bee,areca_nut,coffee,3.7985637,103.32199,7.65,27.54,90.51,84.53,9980111.27,2673.6,1279.89,24.87,31.48,5935.61,124.42481003521698,-40.0,1312.0,6.178622710235971,0.0,52.39372253417969,6.611601302538436
Pahang,Kuantan,spices,lemon_grass,lime,calamondin_lime,greater_galangal,pink_cone_ginger,3.7985637,103.32199,7.65,27.54,90.51,84.53,9980111.27,2673.6,1279.89,24.87,31.48,5935.61,124.42481003521698,-40.0,1312.0,6.178622710235971,0.0,52.39372253417969,6.611601302538436
Pahang,Kuantan,vegetable,cucumber,brinjal,long_bean,red_chilli,ladys_finger,3.7985637,103.32199,7.65,27.54,90.51,84.53,9980111.27,2673.6,1279.89,24.87,31.48,5935.61,124.42481003521698,-40.0,1312.0,6.178622710235971,0.0,52.39372253417969,6.611601302538436
Pahang,Lipis,cash_crops,sweet_corn,yellow_sugar_cane,cassava,sweet_potato,yam,4.1869878,102.0544343,7.72,27.66,91.63,81.56,9781292.42,3272.7,1293.85,24.15,32.25,5945.88,288.30423005249884,13.0,2114.0,9.245054768571102,0.0,54.726783752441406,7.064792256138412
Pahang,Lipis,fruit,banana,jackfruit,salak,papaya,durian,4.1869878,102.0544343,7.72,27.66,91.63,81.56,9781292.42,3272.7,1293.85,24.15,32.25,5945.88,288.30423005249884,13.0,2114.0,9.245054768571102,0.0,54.726783752441406,7.064792256138412
Pahang,Lipis,herbs,petai,pandan,swamp_willow_weed,jering,cekur,4.1869878,102.0544343,7.72,27.66,91.63,81.56,9781292.42,3272.7,1293.85,24.15,32.25,5945.88,288.30423005249884,13.0,2114.0,9.245054768571102,0.0,54.726783752441406,7.064792256138412
Pahang,Lipis,industrial_crops,coconut,mushroom,honey_bee,kelulut_bee,areca_nut,4.1869878,102.0544343,7.72,27.66,91.63,81.56,9781292.42,3272.7,1293.85,24.15,32.25,5945.88,288.30423005249884,13.0,2114.0,9.245054768571102,0.0,54.726783752441406,7.064792256138412
Pahang,Lipis,spices,lemon_grass,ginger,turmeric,pink_cone_ginger,lime,4.1869878,102.0544343,7.72,27.66,91.63,81.56,9781292.42,3272.7,1293.85,24.15,32.25,5945.88,288.30423005249884,13.0,2114.0,9.245054768571102,0.0,54.726783752441406,7.064792256138412
Pahang,Lipis,vegetable,cucumber,brinjal,bitter_gourd,long_bean,angled_loofah,4.1869878,102.0544343,7.72,27.66,91.63,81.56,9781292.42,3272.7,1293.85,24.15,32.25,5945.88,288.30423005249884,13.0,2114.0,9.245054768571102,0.0,54.726783752441406,7.064792256138412
